question,references,corpus_id
What encryption protocols does the 3PARA RAT implement for decrypting returned tasking?,"[{""content"": ""decrypted using the DES algorithm in CBC mode with a key derived from the MD5 hash\nof the string HYF54&%9&jkMCXuiS (as used in the secondary beacon shown above). If this fails, the RAT will "", ""start_index"": 1644120, ""end_index"": 1644310}, {""content"": ""owner\\Release\\downer.pdb have also been observed\nin other samples. Appendix 3 lists metadata for known pngdowner samples.\nInitially, the malware will perform a connectivity check to a hard-coded URL"", ""start_index"": 1647258, ""end_index"": 1647456}]",chunking_evaluation/cybersecurity/reportsclean.txt
What action is recommended for removable media device configurations as part of tactical mitigations?,"[{""content"": ""accomplished through a Group Policy Object (GPO).\n     Disable AutoRun and Autoplay for any removable media device.\n     Prevent or limit the use of all removable media devices on systems to "", ""start_index"": 841571, ""end_index"": 841762}, {""content"": ""n. Automated malware is traditionally hardcoded to\n     execute, then retrieve commands or additional executables from the Internet. If the malware is unable to initiate an active connection, the fu"", ""start_index"": 843733, ""end_index"": 843931}]",chunking_evaluation/cybersecurity/reportsclean.txt
What logical conditions trigger the ZhoupinExploitCrew YARA rule?,"[{""content"": ""        8\n       ($s1 and $s2) or ($s3 and $s4 and $s5) or ($s6 and $s7 and $s8) or\n  $s9)          "", ""start_index"": 309985, ""end_index"": 310085}]",chunking_evaluation/cybersecurity/reportsclean.txt
What difference exists between 32-bit and 64-bit Regin implementations regarding Stage 1 components?,"[{""content"": ""1 (wshnetc.dll) is no longer a kernel mode driver, as drivers under 64-bit Windows\n    must be signed. Instead, Stage 1 is a user mode DLL loaded as a Winsock helper when the computer is "", ""start_index"": 1709513, ""end_index"": 1709700}, {""content"": "" of Regin have still gone undiscovered and additional\n    functionality and versions may exist.\nProt"", ""start_index"": 1711357, ""end_index"": 1711457}]",chunking_evaluation/cybersecurity/reportsclean.txt
What date does Microsoft's Malware Encyclopedia list as the first detection of Regin?,"[{""content"": ""detected by definition: 1.173.2181.0 and higher\n    First detected on: Mar 09, 2011\n    This entry "", ""start_index"": 798735, ""end_index"": 798834}]",chunking_evaluation/cybersecurity/reportsclean.txt
Which code listings demonstrate SMS delivery without user consent in the Javascript bridge environment?,"[{""content"": ""about an app\ns environment. Many Android\n     Listing 2: Sending\n     SMS without user             SmsManager.getDefault().sendTextMessage(phoneNumber,null,message,null,null);\n     consent\n          "", ""start_index"": 1534928, ""end_index"": 1535127}, {""content"": ""                    videos need to register Java callbacks. The\n                              s16 is the type marker represents \n16 bit                                      attackers either need to boot a Java VM from\n                              string,\n and packageName is the host app\ns                                     the Javascript bridge, or to inject code into\n                  "", ""start_index"": 1536363, ""end_index"": 1536754}]",chunking_evaluation/cybersecurity/reportsclean.txt
What is the maximum number of listening ports each Gen 2 infection can support?,"[{""content"": ""level of persistence to the malware. Each Gen 2 infection can support up to 10 listening ports.\nThe "", ""start_index"": 526324, ""end_index"": 526424}]",chunking_evaluation/cybersecurity/reportsclean.txt
What kernel-mode driver is used to capture keyboard input via motherboard port 0x60?,"[{""content"": ""                                                         69\nWhen loaded, the NDISKPRO.SYS driver hooks both INT 0x01 and INT 0xff, and\nretrieves keystroke data directly from port 0x60, the "", ""start_index"": 1443836, ""end_index"": 1444025}, {""content"": ""n-agenda-we-still-caught-it.aspx\n512 Certificates abused in the wild, Fox\nIT November 2011\nhttp://blog.fox-it.com/2011/11/21/rsa-512-certificates-abused-in-the-wil"", ""start_index"": 1447563, ""end_index"": 1447726}, {""content"": ""............................................................................................................................................................................................. 4\nTh"", ""start_index"": 1450315, ""end_index"": 1450509}]",chunking_evaluation/cybersecurity/reportsclean.txt
What persistence mechanism does test.exe implement on compromised systems?,"[{""content"": ""elevated privileges of \nSystem\n and creates persistence by creating the following\nscheduled task:\n  schtasks /create /tn \""mysc\"" /tr C:\\Users\\Public\\test.exe /sc ONLOGON         /ru \""System\""\nWhen "", ""start_index"": 634136, ""end_index"": 634331}]",chunking_evaluation/cybersecurity/reportsclean.txt
What was the compile date of the PlugX/Kaba remote access tool (RAT) installed after the exploit succeeded?,"[{""content"": ""hash\n507aed81e3106da8c50efb3a045c5e2b is installed on the compromised endpoint. This PlugX sample was\ncompiled on Feb. 12, one day before we first observed it, indicating that it was deployed "", ""start_index"": 653350, ""end_index"": 653542}]",chunking_evaluation/cybersecurity/reportsclean.txt
What command control server address does the malware add after decrypting traffic?,"[{""content"": ""&marketplace.servehttp.com&/UPDATE/&cert1024&Un77ko#s&&&\n    03:52:12 Finish run instruction.\nAfter "", ""start_index"": 1922783, ""end_index"": 1922883}]",chunking_evaluation/cybersecurity/reportsclean.txt
What filenames related to threat operations are present in this text data?,"[{""content"": ""p>~\n%6'!\n=_/x\n=2)]mo\nr&1V5\n40Fm\nL${,\n?pg8\n$VpU=\ne+-b)\n[N7L\n8fT(`\nYksg\nm6?V\f/\nv11qK\no$&m\n1g-B\nfireeye-operation-saffron-rose.pdf.txtUT\n]IsL+\n\"" {\f5\nN)aE\n@D'+':\nS6Ao\nv<|$\nm0pO\nGFA3\n$_b "", ""start_index"": 1756142, ""end_index"": 1756324}, {""content"": ""7:V^D\n!#\""\""P\n@wiW4Z\np,']j\ntILE\nlEM\f\nVri.\n1wBt\n,G&i\neSjtY\no.D@-\n|H4&.~0tr\nHr{ \nH\fz&\noperation-poisoned-helmand.pdf.txtUT\n.1~U:\nVryC[\nzH"", ""start_index"": 1758248, ""end_index"": 1758381}, {""content"": ""Gq#\nn&I<\n-U;\""Z\nl$IWv\n]D6c\nU~R''\n!mf;\n)}Wy\n]R\f(\n /-B\n*WB*\n1YtN\nSX6B`\n?Z^}\nPWtDV_!-\n^]3$\n-F)J\nsp}[Gk*\n"", ""start_index"": 1761540, ""end_index"": 1761640}, {""content"": ""Q\nZzj~\n~RrK3(YK[7\nnqHfOu\nxQ?w\n1/&HzS\n?4rQV\n,oXBe4tC\nCt.lb_\nwzxL\nPeogp\nK{\""0K\nEk7\f\n#V_V\""\n^+*e\nz)wv\n{W{"", ""start_index"": 1765132, ""end_index"": 1765232}]",chunking_evaluation/cybersecurity/reportsclean.txt
What registrant email addresses are linked to each infrastructure cluster documented in the Operation Saffron Rose analysis?,"[{""content"": ""                contractor companies in the U.S.                      by keyvan.ajaxtm@gmail[.]com\nthe same domain\n                                                          "", ""start_index"": 1489264, ""end_index"": 1489437}, {""content"": ""     registering domains with associations to Google\n                             to intel-update[.]"", ""start_index"": 1490603, ""end_index"": 1490703}, {""content"": ""Of the remaining 33, 10 have Persian\n                             plugin-adobe[.]com. The domain plugin-adobe[.]                language settings\n                             com resolved to 81.17.28."", ""start_index"": 1492322, ""end_index"": 1492522}, {""content"": ""      2014-4-10\n                              privacy-google.com              81.17.28.229      "", ""start_index"": 1494428, ""end_index"": 1494524}]",chunking_evaluation/cybersecurity/reportsclean.txt
Which certificates issued under GTE CyberTrust have the status 'Invalid Sig.'?,"[{""content"": "" md5/RSA (512 bits)\neBusiness\nGTE           Cybertrust           stfmail.ccn.ac.uk sha1/     Invalid Sig.   11/12/2008   11/12/2011\nCyberTrust    Educational CA       RSA (512 bits)\nGTE        "", ""start_index"": 1293744, ""end_index"": 1293937}, {""content"": ""rtifica-\ntion authority (CA) under Entrust and GTE CyberTrust, has issued 22 certifi-\ncates with weak 512 bit keys. These weak encryption keys, when broken, could\nallow an attacker to use the certific"", ""start_index"": 1296366, ""end_index"": 1296566}, {""content"": ""t it would cost about $120\n-$150, per-\nhaps even as little as $75.\nGoing even further back, there was much discussion about the technical meth-\nods of cracking these keys:\nDJ Bernst"", ""start_index"": 1298319, ""end_index"": 1298500}, {""content"": ""ct intelreports@kaspersky.com\nThis keylogger module encrypts and stores gathered data in a log file, as men-\ntioned previously. Its encryption algorithm is similar to RC4. The interesting part is\nthat"", ""start_index"": 1301519, ""end_index"": 1301719}]",chunking_evaluation/cybersecurity/reportsclean.txt
What code path in the VBoxDrv driver enables privilege escalation via arbitrary kernel memory writes?,"[{""content"": ""from user mode in order to make sure those addresses are valid\nusermode addresses.\nThe source code "", ""start_index"": 1964397, ""end_index"": 1964496}, {""content"": "" {\n    30                                                           // save the manipulated rc va"", ""start_index"": 1966393, ""end_index"": 1966490}, {""content"": ""lloc\nThe inj_snake_Win32.dll/inj_snake_x64.dll module exports 61 functions. It is designed to perform the high-level tasks\nsuch as:\n     manage the configuration data (by using a queue)\n     exf"", ""start_index"": 1970043, ""end_index"": 1970237}]",chunking_evaluation/cybersecurity/reportsclean.txt
